OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Segment,Gender,AgeGroup,LoyaltyLevel,Country,State,City,Region,ProductID,ProductName,Category,SubCategory,Brand,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,ProfitMargin,PaymentMethod,ShippingMode,DeliveryDays,OrderPriority,ReturnStatus,CustomerRating,DiscountLevel,Year,Month,Quarter
ORD00883,2024-08-01,2024-08-10,CUST5332,Customer_1763,Home Office,Male,26-35,Bronze,USA,Illinois,Dallas,West,PROD280,Table,Furniture,Table,FreshLine,9,489.18,0.06,4138.46,3040.5,1097.96,26.53,Cash,Same Day,9,High,Returned,5.0,Low Discount,2024,8,3
ORD00884,2025-04-17,2025-04-21,CUST2845,Customer_1655,Home Office,Female,36-45,Bronze,USA,Illinois,San Francisco,South,PROD482,Office Chair,Furniture,Office Chair,FreshLine,5,288.53,0.01,1428.22,776.92,651.3,45.6,Credit Card,Same Day,4,Medium,Not Returned,1.0,Low Discount,2025,4,2
ORD00885,2024-04-24,2024-04-29,CUST8714,Customer_644,Corporate,Male,60+,Bronze,USA,California,Austin,South,PROD435,Headphones,Electronics,Headphones,FreshLine,3,551.39,0.14,1422.59,992.01,430.58,30.27,PayPal,Same Day,5,Critical,Returned,5.0,Medium Discount,2024,4,2
ORD00886,2025-10-23,2025-10-30,CUST4641,Customer_63,Consumer,Male,36-45,Gold,USA,New York,Chicago,South,PROD603,Snacks,Grocery,Snacks,ValuePlus,9,914.95,0.3,5764.19,4501.95,1262.24,21.9,PayPal,Same Day,7,Low,Not Returned,4.0,High Discount,2025,10,4
ORD00887,2025-11-10,2025-11-16,CUST7604,Customer_459,Consumer,Male,18-25,Silver,USA,New York,New York,Central,PROD288,Keyboard,Electronics,Keyboard,FreshLine,1,789.18,0.12,694.48,359.8,334.68,48.19,PayPal,Standard,6,Critical,Not Returned,3.0,Medium Discount,2025,11,4
ORD00888,2024-07-23,2024-08-01,CUST3022,Customer_1496,Corporate,Male,18-25,Silver,USA,Washington,New York,Central,PROD294,Monitor,Electronics,Monitor,FreshLine,2,627.8,0.09,1142.6,683.15,459.45,40.21,Cash,Same Day,9,Low,Not Returned,4.0,Low Discount,2024,7,3
ORD00889,2025-07-26,2025-08-02,CUST5865,Customer_1202,Corporate,Female,36-45,Gold,USA,California,San Francisco,Central,PROD341,Headphones,Electronics,Headphones,PrimeGoods,3,823.29,0.21,1951.2,1220.76,730.44,37.44,Debit Card,Express,7,Medium,Not Returned,3.0,High Discount,2025,7,3
ORD00890,2025-01-25,2025-01-30,CUST3666,Customer_464,Corporate,Female,18-25,Silver,USA,Florida,Miami,North,PROD886,Jeans,Clothing,Jeans,PrimeGoods,1,1074.89,0.01,1064.14,608.7,455.44,42.8,Credit Card,Express,5,Low,Not Returned,1.0,Low Discount,2025,1,1
ORD00891,2024-01-23,2024-01-29,CUST7005,Customer_766,Consumer,Female,46-60,Silver,USA,Washington,San Francisco,West,PROD334,Cereal,Grocery,Cereal,FreshLine,6,830.67,0.09,4535.46,3034.65,1500.81,33.09,Debit Card,Express,6,Medium,Not Returned,4.0,Low Discount,2024,1,1
ORD00892,2024-03-30,2024-04-03,CUST1556,Customer_972,Corporate,Male,18-25,Platinum,USA,Florida,New York,West,PROD356,Jacket,Clothing,Jacket,FreshLine,4,599.87,0.1,2159.53,1025.59,1133.94,52.51,Cash,Same Day,4,Medium,Not Returned,5.0,Low Discount,2024,3,1
ORD00893,2025-09-16,2025-09-24,CUST4022,Customer_1861,Consumer,Male,46-60,Gold,USA,Washington,Miami,North,PROD167,Rice Bag,Grocery,Rice Bag,NovaTech,3,587.45,0.16,1480.37,824.07,656.3,44.33,Debit Card,Standard,8,Critical,Returned,2.0,Medium Discount,2025,9,3
ORD00894,2025-09-11,2025-09-14,CUST7327,Customer_1047,Consumer,Female,46-60,Gold,USA,California,Chicago,Central,PROD885,Office Chair,Furniture,Office Chair,UrbanMart,5,186.69,0.17,774.76,491.59,283.17,36.55,PayPal,Standard,3,High,Not Returned,1.0,Medium Discount,2025,9,3
ORD00895,2025-05-27,2025-05-30,CUST8234,Customer_1829,Home Office,Male,18-25,Bronze,USA,Illinois,Seattle,North,PROD566,Hoodie,Clothing,Hoodie,ValuePlus,3,228.25,0.13,595.73,438.55,157.18,26.38,Cash,Same Day,3,Critical,Not Returned,5.0,Medium Discount,2025,5,2
ORD00896,2025-01-22,2025-01-23,CUST6901,Customer_1755,Home Office,Male,60+,Bronze,USA,California,Dallas,Central,PROD516,Cooking Oil,Grocery,Cooking Oil,FreshLine,9,342.73,0.04,2961.19,1995.08,966.11,32.63,PayPal,Same Day,1,Critical,Not Returned,3.0,Low Discount,2025,1,1
ORD00897,2024-06-19,2024-06-24,CUST6241,Customer_1251,Home Office,Female,18-25,Silver,USA,New York,Chicago,South,PROD393,Cooking Oil,Grocery,Cooking Oil,NovaTech,7,673.34,0.08,4336.31,2939.11,1397.2,32.22,UPI,Same Day,5,Critical,Not Returned,3.0,Low Discount,2024,6,2
ORD00898,2024-03-01,2024-03-07,CUST4218,Customer_1710,Consumer,Male,18-25,Silver,USA,Florida,New York,South,PROD889,Snacks,Grocery,Snacks,FreshLine,9,121.85,0.09,997.95,792.68,205.27,20.57,UPI,Express,6,Low,Not Returned,1.0,Low Discount,2024,3,1
ORD00899,2025-05-11,2025-05-18,CUST2446,Customer_1441,Corporate,Female,46-60,Platinum,USA,California,Austin,South,PROD772,Office Chair,Furniture,Office Chair,PrimeGoods,9,57.75,0.27,379.42,244.76,134.66,35.49,UPI,Standard,7,Medium,Not Returned,5.0,High Discount,2025,5,2
ORD00900,2025-07-11,2025-07-12,CUST7860,Customer_1588,Consumer,Male,18-25,Bronze,USA,Washington,New York,West,PROD749,Office Chair,Furniture,Office Chair,NovaTech,5,55.65,0.26,205.91,129.61,76.3,37.06,Cash,Standard,1,High,Not Returned,2.0,High Discount,2025,7,3
ORD00901,2025-03-08,2025-03-11,CUST1598,Customer_1645,Home Office,Male,46-60,Gold,USA,Texas,Miami,East,PROD836,Coffee,Grocery,Coffee,ValuePlus,9,1047.15,0.13,8199.18,4673.85,3525.33,43.0,Cash,Express,3,High,Returned,2.0,Medium Discount,2025,3,1
ORD00902,2024-11-22,2024-11-30,CUST3750,Customer_470,Home Office,Male,36-45,Bronze,USA,Illinois,San Francisco,West,PROD592,Bookshelf,Furniture,Bookshelf,NovaTech,1,977.65,0.29,694.13,527.06,167.07,24.07,PayPal,Standard,8,High,Not Returned,5.0,High Discount,2024,11,4
ORD00903,2024-04-06,2024-04-11,CUST7107,Customer_1661,Consumer,Female,18-25,Gold,USA,California,San Francisco,Central,PROD555,Keyboard,Electronics,Keyboard,NovaTech,7,687.68,0.26,3562.18,1700.65,1861.53,52.26,Credit Card,Standard,5,Medium,Not Returned,4.0,High Discount,2024,4,2
ORD00904,2025-04-26,2025-04-27,CUST3819,Customer_1063,Corporate,Female,26-35,Platinum,USA,California,Miami,North,PROD665,Desk,Furniture,Desk,PrimeGoods,4,1001.14,0.04,3844.38,1904.6,1939.78,50.46,Debit Card,Standard,1,Low,Not Returned,2.0,Low Discount,2025,4,2
ORD00905,2025-05-17,2025-05-25,CUST2406,Customer_1242,Corporate,Male,46-60,Silver,USA,Illinois,Austin,East,PROD186,Office Chair,Furniture,Office Chair,ValuePlus,1,1117.23,0.25,837.92,669.01,168.91,20.16,PayPal,Same Day,8,Critical,Not Returned,2.0,High Discount,2025,5,2
ORD00906,2024-04-24,2024-05-03,CUST7249,Customer_691,Corporate,Male,36-45,Silver,USA,New York,Miami,North,PROD627,Bookshelf,Furniture,Bookshelf,ValuePlus,4,663.63,0.22,2070.53,1499.84,570.69,27.56,Cash,Same Day,9,High,Not Returned,2.0,High Discount,2024,4,2
ORD00907,2025-12-11,2025-12-16,CUST6778,Customer_1625,Consumer,Male,36-45,Platinum,USA,Florida,Seattle,West,PROD914,T-Shirt,Clothing,T-Shirt,ValuePlus,3,870.84,0.08,2403.52,1793.24,610.28,25.39,Credit Card,Standard,5,Critical,Not Returned,3.0,Low Discount,2025,12,4
ORD00908,2025-04-12,2025-04-20,CUST6640,Customer_1817,Home Office,Female,26-35,Platinum,USA,Florida,New York,North,PROD572,Keyboard,Electronics,Keyboard,UrbanMart,1,1010.13,0.21,798.0,579.48,218.52,27.38,Credit Card,Express,8,High,Not Returned,1.0,High Discount,2025,4,2
ORD00909,2024-11-21,2024-11-22,CUST5184,Customer_486,Home Office,Female,36-45,Gold,USA,Florida,Chicago,North,PROD807,Rice Bag,Grocery,Rice Bag,ValuePlus,2,928.42,0.13,1615.45,1150.11,465.34,28.81,Cash,Express,1,Low,Not Returned,4.0,Medium Discount,2024,11,4
ORD00910,2024-09-20,2024-09-21,CUST1734,Customer_421,Home Office,Male,36-45,Platinum,USA,Florida,Austin,Central,PROD592,Bookshelf,Furniture,Bookshelf,UrbanMart,3,135.27,0.17,336.82,210.58,126.24,37.48,UPI,Standard,1,Low,Not Returned,1.0,Medium Discount,2024,9,3
ORD00911,2025-04-16,2025-04-19,CUST4872,Customer_1055,Home Office,Male,18-25,Platinum,USA,Texas,San Francisco,South,PROD480,Jeans,Clothing,Jeans,PrimeGoods,1,655.66,0.07,609.76,396.81,212.95,34.92,UPI,Standard,3,Low,Not Returned,4.0,Low Discount,2025,4,2
ORD00912,2025-04-26,2025-04-29,CUST1544,Customer_1034,Consumer,Male,60+,Platinum,USA,Illinois,Austin,South,PROD691,Hoodie,Clothing,Hoodie,UrbanMart,8,1000.36,0.08,7362.65,5202.47,2160.18,29.34,PayPal,Express,3,Critical,Not Returned,4.0,Low Discount,2025,4,2
ORD00913,2024-01-09,2024-01-18,CUST6914,Customer_273,Consumer,Male,60+,Bronze,USA,Washington,Chicago,North,PROD912,Office Chair,Furniture,Office Chair,NovaTech,4,883.78,0.11,3146.26,2208.79,937.47,29.8,Debit Card,Express,9,High,Returned,2.0,Medium Discount,2024,1,1
ORD00914,2025-03-18,2025-03-20,CUST5784,Customer_850,Corporate,Male,46-60,Platinum,USA,California,San Francisco,South,PROD932,Office Chair,Furniture,Office Chair,NovaTech,1,98.27,0.06,92.37,68.72,23.65,25.6,Credit Card,Standard,2,Critical,Returned,3.0,Low Discount,2025,3,1
ORD00915,2024-11-20,2024-11-27,CUST5775,Customer_1362,Home Office,Female,26-35,Gold,USA,New York,Chicago,Central,PROD789,Office Chair,Furniture,Office Chair,NovaTech,6,259.19,0.0,1555.14,1242.71,312.43,20.09,PayPal,Express,7,Critical,Not Returned,5.0,Low Discount,2024,11,4
ORD00916,2025-05-09,2025-05-15,CUST3484,Customer_1855,Corporate,Female,36-45,Platinum,USA,Texas,Austin,North,PROD467,Hoodie,Clothing,Hoodie,FreshLine,1,1098.19,0.25,823.64,614.99,208.65,25.33,PayPal,Express,6,High,Not Returned,1.0,High Discount,2025,5,2
ORD00917,2025-08-10,2025-08-11,CUST8743,Customer_1883,Consumer,Female,46-60,Gold,USA,Washington,Miami,East,PROD444,Sofa,Furniture,Sofa,ValuePlus,6,572.73,0.01,3402.02,2291.23,1110.79,32.65,Debit Card,Same Day,1,Low,Not Returned,5.0,Low Discount,2025,8,3
ORD00918,2024-02-02,2024-02-11,CUST4285,Customer_1586,Corporate,Female,60+,Bronze,USA,Illinois,Seattle,South,PROD539,Sofa,Furniture,Sofa,UrbanMart,8,814.9,0.03,6323.62,4460.24,1863.38,29.47,Credit Card,Standard,9,Medium,Not Returned,4.0,Low Discount,2024,2,1
ORD00919,2025-09-03,2025-09-04,CUST3273,Customer_1582,Consumer,Male,26-35,Platinum,USA,Washington,San Francisco,North,PROD166,Cereal,Grocery,Cereal,FreshLine,9,534.12,0.27,3509.17,2501.11,1008.06,28.73,UPI,Standard,1,Low,Not Returned,5.0,High Discount,2025,9,3
ORD00920,2025-07-19,2025-07-28,CUST5648,Customer_1634,Corporate,Female,26-35,Bronze,USA,New York,Miami,Central,PROD794,Shoes,Clothing,Shoes,FreshLine,3,62.18,0.1,167.89,112.18,55.71,33.18,Cash,Standard,9,High,Not Returned,5.0,Low Discount,2025,7,3
ORD00921,2024-07-19,2024-07-23,CUST9055,Customer_1202,Corporate,Female,26-35,Gold,USA,Florida,Miami,North,PROD856,Cereal,Grocery,Cereal,FreshLine,6,830.08,0.15,4233.41,2201.6,2031.81,47.99,UPI,Same Day,4,Low,Not Returned,3.0,Medium Discount,2024,7,3
ORD00922,2024-09-16,2024-09-21,CUST7092,Customer_95,Corporate,Male,18-25,Silver,USA,Washington,Miami,East,PROD224,Rice Bag,Grocery,Rice Bag,UrbanMart,6,687.44,0.24,3134.73,2297.06,837.67,26.72,Debit Card,Express,5,Low,Returned,1.0,High Discount,2024,9,3
ORD00923,2025-06-25,2025-07-04,CUST7034,Customer_1232,Consumer,Female,26-35,Platinum,USA,Florida,Dallas,South,PROD312,Coffee,Grocery,Coffee,NovaTech,7,874.17,0.25,4589.39,2545.53,2043.86,44.53,Cash,Express,9,High,Not Returned,2.0,High Discount,2025,6,2
ORD00924,2025-09-13,2025-09-21,CUST1209,Customer_888,Home Office,Male,26-35,Gold,USA,Washington,Miami,West,PROD519,Hoodie,Clothing,Hoodie,FreshLine,5,417.38,0.23,1606.91,1038.83,568.08,35.35,PayPal,Same Day,8,High,Not Returned,2.0,High Discount,2025,9,3
ORD00925,2024-05-10,2024-05-13,CUST3787,Customer_163,Home Office,Male,26-35,Platinum,USA,Texas,Seattle,North,PROD114,Bookshelf,Furniture,Bookshelf,UrbanMart,1,1157.98,0.02,1134.82,531.89,602.93,53.13,Debit Card,Express,3,Low,Not Returned,3.0,Low Discount,2024,5,2
ORD00926,2025-03-24,2025-04-02,CUST6266,Customer_259,Home Office,Male,26-35,Bronze,USA,Washington,Chicago,South,PROD391,Keyboard,Electronics,Keyboard,NovaTech,7,334.02,0.05,2221.23,1482.2,739.03,33.27,Credit Card,Same Day,9,Critical,Not Returned,3.0,Low Discount,2025,3,1
ORD00927,2024-06-12,2024-06-13,CUST2100,Customer_673,Home Office,Male,36-45,Bronze,USA,California,Seattle,South,PROD616,Keyboard,Electronics,Keyboard,ValuePlus,1,816.97,0.12,718.93,497.02,221.91,30.87,UPI,Same Day,1,High,Not Returned,5.0,Medium Discount,2024,6,2
ORD00928,2025-11-17,2025-11-23,CUST5995,Customer_1502,Home Office,Male,18-25,Silver,USA,Texas,Miami,West,PROD822,Snacks,Grocery,Snacks,PrimeGoods,7,432.79,0.01,2999.23,1382.25,1616.98,53.91,Debit Card,Express,6,Low,Not Returned,1.0,Low Discount,2025,11,4
ORD00929,2025-09-15,2025-09-20,CUST2050,Customer_1094,Home Office,Female,60+,Platinum,USA,California,Austin,East,PROD317,Snacks,Grocery,Snacks,UrbanMart,5,398.76,0.13,1734.61,950.24,784.37,45.22,Debit Card,Standard,5,Medium,Not Returned,2.0,Medium Discount,2025,9,3
ORD00930,2024-01-22,2024-01-24,CUST2573,Customer_1072,Corporate,Male,18-25,Silver,USA,Washington,San Francisco,North,PROD794,Rice Bag,Grocery,Rice Bag,ValuePlus,3,669.33,0.28,1445.75,653.29,792.46,54.81,Cash,Express,2,High,Not Returned,3.0,High Discount,2024,1,1
ORD00931,2025-03-31,2025-04-09,CUST6977,Customer_898,Home Office,Female,46-60,Platinum,USA,Illinois,Chicago,South,PROD435,Monitor,Electronics,Monitor,PrimeGoods,1,1121.08,0.16,941.71,597.62,344.09,36.54,UPI,Express,9,Low,Not Returned,5.0,Medium Discount,2025,3,1
ORD00932,2024-01-24,2024-01-29,CUST2079,Customer_986,Home Office,Female,26-35,Platinum,USA,Washington,Chicago,North,PROD322,Desk,Furniture,Desk,PrimeGoods,5,624.57,0.22,2435.82,1590.45,845.37,34.71,Credit Card,Same Day,5,Critical,Not Returned,3.0,High Discount,2024,1,1
ORD00933,2025-07-31,2025-08-01,CUST1419,Customer_1273,Corporate,Female,36-45,Platinum,USA,California,New York,Central,PROD687,Office Chair,Furniture,Office Chair,UrbanMart,2,723.32,0.05,1374.31,975.17,399.14,29.04,Cash,Express,1,Medium,Not Returned,1.0,Low Discount,2025,7,3
ORD00934,2024-11-12,2024-11-18,CUST6137,Customer_1094,Corporate,Female,60+,Silver,USA,Texas,New York,South,PROD437,Monitor,Electronics,Monitor,PrimeGoods,4,162.54,0.13,565.64,303.48,262.16,46.35,Credit Card,Express,6,High,Not Returned,4.0,Medium Discount,2024,11,4
ORD00935,2025-12-11,2025-12-12,CUST9625,Customer_288,Corporate,Male,36-45,Platinum,USA,Florida,Dallas,South,PROD666,Headphones,Electronics,Headphones,PrimeGoods,8,696.83,0.28,4013.74,3023.72,990.02,24.67,Credit Card,Same Day,1,Low,Not Returned,3.0,High Discount,2025,12,4
ORD00936,2024-01-22,2024-01-23,CUST9988,Customer_560,Home Office,Female,46-60,Silver,USA,Florida,Miami,Central,PROD616,Cereal,Grocery,Cereal,NovaTech,9,781.16,0.1,6327.4,3888.14,2439.26,38.55,Credit Card,Express,1,Low,Not Returned,2.0,Low Discount,2024,1,1
ORD00937,2025-11-05,2025-11-07,CUST9007,Customer_228,Consumer,Male,46-60,Bronze,USA,Texas,Chicago,East,PROD380,Desk,Furniture,Desk,PrimeGoods,3,40.63,0.1,109.7,80.21,29.49,26.88,Credit Card,Same Day,2,High,Not Returned,4.0,Low Discount,2025,11,4
ORD00938,2025-01-31,2025-02-05,CUST1768,Customer_1915,Home Office,Male,36-45,Gold,USA,Illinois,Austin,Central,PROD480,Table,Furniture,Table,PrimeGoods,8,359.42,0.12,2530.32,1893.57,636.75,25.16,UPI,Standard,5,Critical,Not Returned,4.0,Medium Discount,2025,1,1
ORD00939,2024-03-10,2024-03-16,CUST6558,Customer_1849,Consumer,Male,36-45,Bronze,USA,California,Chicago,East,PROD463,Laptop,Electronics,Laptop,PrimeGoods,1,520.38,0.2,416.3,293.28,123.02,29.55,UPI,Standard,6,Critical,Not Returned,1.0,Medium Discount,2024,3,1
ORD00940,2024-11-20,2024-11-25,CUST6790,Customer_1884,Corporate,Female,18-25,Gold,USA,Florida,New York,East,PROD447,Keyboard,Electronics,Keyboard,FreshLine,8,550.1,0.2,3520.64,1976.57,1544.07,43.86,Cash,Standard,5,Low,Not Returned,2.0,Medium Discount,2024,11,4
ORD00941,2025-02-05,2025-02-06,CUST2892,Customer_1083,Consumer,Female,60+,Bronze,USA,California,San Francisco,East,PROD991,Office Chair,Furniture,Office Chair,UrbanMart,3,294.68,0.12,777.96,517.56,260.4,33.47,PayPal,Express,1,Low,Not Returned,2.0,Medium Discount,2025,2,1
ORD00942,2025-06-13,2025-06-14,CUST5833,Customer_1703,Home Office,Male,26-35,Gold,USA,Texas,Chicago,South,PROD682,Bookshelf,Furniture,Bookshelf,UrbanMart,1,787.41,0.02,771.66,517.68,253.98,32.91,PayPal,Standard,1,High,Not Returned,2.0,Low Discount,2025,6,2
ORD00943,2024-11-12,2024-11-21,CUST9216,Customer_1456,Consumer,Male,36-45,Gold,USA,Illinois,Chicago,South,PROD259,Bookshelf,Furniture,Bookshelf,NovaTech,6,547.45,0.26,2430.68,1896.98,533.7,21.96,Cash,Express,9,High,Not Returned,4.0,High Discount,2024,11,4
ORD00944,2024-06-23,2024-06-24,CUST7884,Customer_1110,Consumer,Female,26-35,Silver,USA,Illinois,Chicago,South,PROD673,Cooking Oil,Grocery,Cooking Oil,PrimeGoods,2,978.2,0.01,1936.84,1229.66,707.18,36.51,Debit Card,Express,1,High,Returned,1.0,Low Discount,2024,6,2
ORD00945,2025-09-14,2025-09-17,CUST4215,Customer_1682,Consumer,Female,36-45,Bronze,USA,Texas,New York,West,PROD490,Bookshelf,Furniture,Bookshelf,ValuePlus,9,686.3,0.13,5373.73,2544.65,2829.08,52.65,Debit Card,Express,3,High,Not Returned,5.0,Medium Discount,2025,9,3
ORD00946,2024-02-29,2024-03-08,CUST8634,Customer_1259,Consumer,Female,18-25,Gold,USA,Texas,Austin,North,PROD776,Cereal,Grocery,Cereal,ValuePlus,4,150.85,0.19,488.75,262.72,226.03,46.25,PayPal,Express,8,Low,Not Returned,2.0,Medium Discount,2024,2,1
ORD00947,2025-08-14,2025-08-22,CUST1427,Customer_697,Consumer,Female,60+,Silver,USA,Texas,Chicago,Central,PROD745,Jacket,Clothing,Jacket,ValuePlus,7,285.3,0.04,1917.22,994.73,922.49,48.12,UPI,Same Day,8,Critical,Not Returned,4.0,Low Discount,2025,8,3
ORD00948,2024-09-20,2024-09-27,CUST9232,Customer_1320,Corporate,Female,60+,Gold,USA,Florida,Miami,North,PROD102,Cooking Oil,Grocery,Cooking Oil,PrimeGoods,2,421.54,0.11,750.34,339.87,410.47,54.7,Credit Card,Standard,7,Low,Not Returned,1.0,Medium Discount,2024,9,3
ORD00949,2024-01-04,2024-01-13,CUST3949,Customer_166,Corporate,Male,26-35,Silver,USA,New York,New York,Central,PROD125,Hoodie,Clothing,Hoodie,UrbanMart,2,1046.8,0.0,2093.6,1261.41,832.19,39.75,UPI,Standard,9,Medium,Not Returned,3.0,Low Discount,2024,1,1
ORD00950,2025-02-03,2025-02-05,CUST8022,Customer_101,Corporate,Male,36-45,Platinum,USA,Florida,Austin,North,PROD979,Laptop,Electronics,Laptop,NovaTech,1,619.97,0.17,514.58,320.56,194.02,37.7,Debit Card,Standard,2,Medium,Not Returned,1.0,Medium Discount,2025,2,1
ORD00951,2025-06-30,2025-07-07,CUST2995,Customer_1935,Consumer,Male,46-60,Bronze,USA,Illinois,Austin,West,PROD632,Monitor,Electronics,Monitor,FreshLine,9,337.53,0.02,2977.01,2077.13,899.88,30.23,PayPal,Standard,7,Critical,Not Returned,4.0,Low Discount,2025,6,2
ORD00952,2024-11-28,2024-11-29,CUST1242,Customer_1885,Home Office,Female,26-35,Platinum,USA,Illinois,Chicago,North,PROD699,Mouse,Electronics,Mouse,UrbanMart,3,696.65,0.07,1943.65,1057.72,885.93,45.58,Credit Card,Express,1,Medium,Not Returned,1.0,Low Discount,2024,11,4
ORD00953,2024-02-07,2024-02-10,CUST2550,Customer_1793,Corporate,Female,46-60,Platinum,USA,Washington,Dallas,South,PROD746,Sofa,Furniture,Sofa,ValuePlus,7,479.78,0.15,2854.69,2164.51,690.18,24.18,UPI,Standard,3,Medium,Not Returned,1.0,Medium Discount,2024,2,1
ORD00954,2024-08-22,2024-08-26,CUST7539,Customer_1375,Corporate,Female,36-45,Bronze,USA,Washington,New York,North,PROD515,Desk,Furniture,Desk,NovaTech,1,301.31,0.2,241.05,118.7,122.35,50.76,Debit Card,Standard,4,Critical,Not Returned,4.0,Medium Discount,2024,8,3
ORD00955,2025-10-28,2025-11-02,CUST3670,Customer_1704,Corporate,Male,36-45,Platinum,USA,Illinois,Austin,North,PROD580,Bookshelf,Furniture,Bookshelf,UrbanMart,7,1129.07,0.08,7271.21,5443.75,1827.46,25.13,PayPal,Express,5,Critical,Not Returned,4.0,Low Discount,2025,10,4
ORD00956,2025-11-03,2025-11-10,CUST1444,Customer_966,Corporate,Female,26-35,Silver,USA,Florida,Miami,Central,PROD818,Rice Bag,Grocery,Rice Bag,NovaTech,4,925.41,0.18,3035.34,1724.14,1311.2,43.2,Cash,Standard,7,High,Not Returned,2.0,Medium Discount,2025,11,4
ORD00957,2025-11-15,2025-11-22,CUST2426,Customer_1693,Consumer,Male,36-45,Silver,USA,Washington,New York,North,PROD869,Mouse,Electronics,Mouse,ValuePlus,6,1082.5,0.05,6170.25,3600.3,2569.95,41.65,Credit Card,Express,7,Critical,Not Returned,4.0,Low Discount,2025,11,4
ORD00958,2025-10-04,2025-10-10,CUST5350,Customer_208,Corporate,Female,18-25,Platinum,USA,Washington,Seattle,North,PROD549,Keyboard,Electronics,Keyboard,PrimeGoods,3,85.28,0.18,209.79,98.6,111.19,53.0,UPI,Express,6,Low,Not Returned,4.0,Medium Discount,2025,10,4
ORD00959,2025-06-19,2025-06-23,CUST5931,Customer_1664,Corporate,Male,26-35,Bronze,USA,New York,Miami,Central,PROD704,Cereal,Grocery,Cereal,PrimeGoods,7,188.87,0.01,1308.87,991.61,317.26,24.24,Debit Card,Same Day,4,Critical,Not Returned,4.0,Low Discount,2025,6,2
ORD00960,2024-07-29,2024-08-03,CUST8130,Customer_734,Consumer,Male,46-60,Platinum,USA,New York,Dallas,Central,PROD214,Snacks,Grocery,Snacks,PrimeGoods,5,41.13,0.21,162.46,107.46,55.0,33.85,PayPal,Express,5,High,Not Returned,5.0,High Discount,2024,7,3
ORD00961,2025-05-15,2025-05-24,CUST3409,Customer_589,Corporate,Male,36-45,Gold,USA,Florida,Dallas,North,PROD562,Headphones,Electronics,Headphones,PrimeGoods,3,1087.96,0.15,2774.3,1397.73,1376.57,49.62,PayPal,Same Day,9,Low,Not Returned,5.0,Medium Discount,2025,5,2
ORD00962,2025-01-28,2025-01-31,CUST7204,Customer_1462,Home Office,Female,26-35,Silver,USA,Texas,New York,East,PROD363,T-Shirt,Clothing,T-Shirt,UrbanMart,3,829.07,0.07,2313.11,1396.04,917.07,39.65,Debit Card,Same Day,3,Critical,Not Returned,5.0,Low Discount,2025,1,1
ORD00963,2025-11-20,2025-11-29,CUST7337,Customer_482,Corporate,Male,60+,Platinum,USA,Texas,Dallas,South,PROD998,Jacket,Clothing,Jacket,PrimeGoods,9,827.37,0.27,5435.82,3603.97,1831.85,33.7,Credit Card,Standard,9,Low,Not Returned,3.0,High Discount,2025,11,4
ORD00964,2025-04-10,2025-04-11,CUST5087,Customer_1273,Home Office,Female,46-60,Platinum,USA,Texas,Austin,South,PROD378,Keyboard,Electronics,Keyboard,NovaTech,4,357.95,0.21,1131.12,800.16,330.96,29.26,Cash,Standard,1,Medium,Not Returned,4.0,High Discount,2025,4,2
ORD00965,2025-05-19,2025-05-23,CUST2264,Customer_1677,Home Office,Male,18-25,Gold,USA,Washington,Chicago,West,PROD839,Hoodie,Clothing,Hoodie,ValuePlus,4,316.26,0.21,999.38,463.61,535.77,53.61,PayPal,Same Day,4,Medium,Not Returned,3.0,High Discount,2025,5,2
ORD00966,2025-05-16,2025-05-21,CUST6353,Customer_714,Corporate,Male,36-45,Gold,USA,Texas,Chicago,West,PROD890,Headphones,Electronics,Headphones,NovaTech,6,487.83,0.09,2663.55,1947.43,716.12,26.89,Cash,Same Day,5,Medium,Not Returned,3.0,Low Discount,2025,5,2
